no,ministry,bureau,name,code,account,new_or_continue,support_type,subsidy_rate,executor,beneficiary,period,total_cost,budget_2025,budget_2026,cost_5y,budget_nums,daegu_mention,region_scope,purpose,history,basis,page,source,volume,source_url
5,산업통상부,,세계엑스포참가지원,1139-308,일반회계,,,100,대한무역투자진흥공사,대중소기업 및 일반국민,’18년 ~ 계속,,10390,14048,"7,213 10,574 17,283 10,390 14,048","16,783|10,390|10,390|14,048|14,048|3,658|35|16,783",,전국,,- 두바이엑스포 한국관 참가(‘21.10.~’22.3.) - 오사카엑스포 한국관 참가 결정(‘21.6) - 오사카엑스포 한국관 디자인 및 기본설계(’22.1.~‘22.10.) - 오사카시 건축 인허가 절차(’22.10.~‘23.8.) - 오사카엑스포 한국관 건설 및 내장공사 (’23.9.~‘25.3.) - 오사카엑스포 한국관 개막 운영(’25.4.13.~’25.10.13.) - 오사카엑스포 한국관 철거 및 정산(’25.10.14.~’26.상반기) - 베오그라드 엑스포 참가 초청(`24.12) - 베오그라드 엑스포 참가결정 및 (외교부)對조직위 통보(`25.5),"① 세계엑스포참가지원 : (2025 본예산) 10,390백만원 → (2026) 14,048백만원, 3,658백만원 증액 - (요구) 오사카엑스포(‘25) 폐막(‘25.10월)후 사업종료(부지반환)를 위한 한국관 건 축물 철거, 용역대금 정산 및 잔금 지급 등 → 엑스포 조직위 규정 등 의거, ’26.4월까지 한국관 철거 및 부지반환 베오그라드엑스포(‘27) 참가 준비를 위한 전시, 운영, 행사 등 계약 진행 - (산출) 오사카엑스포(‘25) 한국관 철거 및 계약 잔금 6,342백만원 베오그라드엑스포(‘27) 한국관 조성준비 및 계약 선금 7,706백만원 ㅇ 2025년도 본예산 및 2026년도 예산 산출 세부내역 비교 2025년 본예산 2026년 예산 예산 산출내역 예산 산출내역 ○ 민간경상보조(320-01) : 10,390백만원 ○ 민간경상보조(320-01) : 14,048백만원 가. 오사카 엑스포 한국관 조성 (10,310백만원) 가. 오사카 엑스포 한국관 철거, 계약 잔금 (6,342백만원) ㆍ 건축 = 5,920백만원 ㆍ 건축 = 3,816백만원 ㆍ 전시‧영상 = 727백만원 ㆍ 전시‧영상 = 952백만원 ㆍ 운영 = 2,687백만원 ㆍ 운영 = 783백만원 세계엑스포 세계엑스포 ㆍ 행사‧공연‧홍보 = 200백만원 ㆍ 행사‧공연‧홍보 = 652백만원 참가지원 참가지원 ㆍ 국내외지원 = 776백만원 ㆍ 국내외지원 = 139백만원 10,390 14,048 나. 베오그라드 엑스포 한국관 기획 (80백만원) 나. 베오그라드 엑스포 한국관 조성준비, 계약 선금(7,706백만원) ㆍ 주제개발 컨설팅 및 세부계획 수",223,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
6,산업통상부,,대한무역투자진흥공사,1139-310,일반회계,,,100,대한무역투자진흥공사,중소‧중견기업,’62년 ~ 계속,해당 없음,329290,341429,"80,010 80,010","320,892|329,290|334,606|340,129|341,429|12,139|3|320,892",,,,"- ’62년 무역진흥 등을 위해 ｢대한무역진흥공사｣설립 후 계속사업으로 추진 대한무역투자진흥공사｣ - ‘95년 ｢ 로 명칭 변경하고, 국가무역투자진흥기관(TPO)로 출범 - ’03년 외국인투자유치를 위한 Invest KOREA 출범 * ‘98년 외국인투자지원센터 신설, ’99년 외국인투자 옴부즈만 사무소 개설 - ’08년 중기지원체제 일원화 방침에 따라 해외마케팅 지원활동을 코트라로 일원화 * VIP주재 무역투자진흥회의('08.5.16) 및 정부 방침 확정통보(’09.5.30)에 따라 해외마케팅 지원 활동을 코트라로 일원화 - ’09년 대한무역투자진흥공사에 ‘방산물자교역지원센터’ 설치('09.10.) - ’14년 해외전문인력유치지원, 정부간 수출계약 업무 법제화(’14.1.) - `18년 ‘해외 한인경제인 네트워크 구축·관리 활용지원’을 신설 * 대한무역투자진흥공사법 제10조 9의2 - `22년 ‘온실가스 국제감축 사업’ 위탁 수행기관으로 지정(‘22.3.) * 기후위기 대응을 위한","□ 대한무역투자진흥공사: (2025 추경) 334,606백만원 → (2026 예산) 341,429백만원, 6,823백만원 증액 (2025 본예산 329,290백만원 → 제2회 추경 334,606백만원) ① 조직망운영비 : (2025 본예산) 66,830백만원 → (2026) 73,122백만원, 6,292백만원 증액 - (요구) KOTRA 해외 무역관 132개소와 국내조직망 등 인프라 운영 지원 등 - (산출) 해외무역관 132개소 73,022백만원, 인천공항사무소 1개소 100백만원 * 국가무역투자 인프라인 해외무역관, 글로벌사우스 중심 보강 지역 ‘20 ‘21 ‘22 ‘23 ‘24 ‘25 ‘26 해외무역관 129 131(+2) 132(+1) 글로벌 사우스 소재 61 63(+2) 64(+1) - 230 - ㅇ 2025년도 본예산 및 2026년도 예산 산출 세부내역 비교 2025년 본예산 2026년 예산 예산 산출내역 예산 산출내역 ○ 민간경상보조(320-01) : 66,830백만원 ○ 민간경상보조(320-01) : 73,122백만원 조직망 가. 해외무역관 운영 (66,730백만원) 조직망 가. 해외무역관 운영 (73,022백만원) 운영비 ㆍ 131개소×509백만원=66,730백만원 운영비 ㆍ 132개소×553백만원=73,022백만원 66,830 73,122 나. 인천공항사무소 운영 (100백만원) 나. 인천공항사무소 운영 (100백만원) ㆍ 1개소×100백만원=100백만원 ㆍ 1개소×100백만원=100백만원 ② 인건비 : (2025 본예산) 165,251백만원 → (2026) 174,020백만원, 8,769백",232,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
7,산업통상부,,킨텍스 3단계 건립,1139-314,일반회계,,,,"코트라, ㈜킨텍스 (출자 - 경기도, 고양시, 코트라)","수출 중소ㆍ중견기업, 전시사업자 등",2021~2027년,,14500,36000,,"3|14,500|11,600|36,000|36,000|24,400|210|29,000",,지역지정,,"수도권 종합전시장 건립 기본계획｣수립 - 3단계에 걸쳐 약 17만㎡ 전시장 건립 - (1998년) ｢ - (1999년) 경기도·고양시·코트라 ｢한국국제전시장 건립사업협약서｣체결 · 아시아를 대표하는 대규모 종합전시장 건립을 통해 지역경제 활성화를 도모하면서 우리나라를 아시아의 무역중심지로 육성, 17.8만㎡ 전시장을 3단계로 분리 추진 - (2005년) 킨텍스 1단계 개장 - 전시면적 5.4만㎡ - (2011년) 킨텍스 2단계 개장 - 전시면적 5.4만㎡, 총 10.8만㎡ 규모 - (2020년 1월) 3단계 건립 사업 예비타당성조사 통과 - (2020년 12월) 기본계획 수립 - (2021년 4월) 기획재정부 총사업비 재심의 - 총사업비 4,853억원 - (2021년 6월) 조달청-킨텍스 업무협약 체결 및 기본설계 용역 공모안 적정성 검토 - (2021년 11월) 기본설계 용역사 선정 및 기본설계 착수 - 242 - - (2022년 9~12월) 기본설계 조달청 설계 적정성 검토 - ","□ 킨텍스 3단계 건립: (2025 본예산) 11,600백만원 → (2026) 36,000백만원, 24,400백만원 증액 ㅇ (요구) 킨텍스 3단계 건립 6년차의 공사비 36,000백만원 요구 ㅇ (산출) 설계비(보조율 100%) : 2,659백만원, 공사비(보조율 30%) : 8,941백만원 ※ 2025년도 및 2026년도 예산 산출 세부내역 비교 (단위 : 백만원) ’25년 예산 ’26년 예산 예산 산출내역 예산 산출내역 ○ 민간자본보조(320-07) : 11,600백만원 ○ 민간자본보조(320-07) : 36,000백만원 11,600 가. 설계비(보조율 100%) : 2,659백만원 36,000 가. 공사비(보조율 30%) : 36,000백만원 나. 공사비(보조율 30%) : 8,941백만원",246,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
8,산업통상부,무역정책국,무역보험기금출연,1138-881,일반회계,,,,한국무역보험공사,수출(입)기업 및 금융기관 등,‘69년 ~ 계속,,380000,70500,"91,200 50,000 45,000 380,000 70,500","45,000|80,000|380,000|600,500|70,500|9,500|11|45,000",,,,"- ’68년 수출보험법 제정을 통해 정부의 수출지원 수단으로서 수출보험제도를 적극 활용해 왔으며, 수출보험의 정책적 기능을 강화하기 위해 ‘92년 7월 독립전담기 관인 한국수출보험공사를 설립하여 운영 - ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경",,258,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
9,산업통상부,무역정책국,지역전문가양성및공급,1139-301,,,,,한국무역협회,"전국 20개 대학(사업단) 재학생 600여명, 지역 산학협력기업 700여개사",2007년~계속,,2414,2287,"2,516 2,896 2,682 2,414 2,287",,,전국,,"- 급변하는 무역환경 및 수출시장 변화에 대응하기 위하여 무역실무지식과 현장 경험을 겸비한 선진형 무역전문인력의 양성‧공급이 시급 - 세계 교역환경의 변화에 따라 국내 중소·중견기업의 수출경쟁력 강화를 위해서는 세계 주요 지역별 전문가 양성 및 공급 필요 - 263 - - 추진 현황 ㆍ 청년무역인력양성사업 추진 (’00.7월) ㆍ Trade Incubator 사업 착수, 운영 (’02.2월~’07.2월) ㆍ 글로벌무역전문가양성 사업으로 통합·개편 (’07.7월) ㆍ 지역특화청년무역전문가양성 사업으로 확대·개편 (’13.7월) ㆍ 18기(’24)~20기(’26) 사업단 출범 (’24.1월) : 20개 대학 (6개 특화지역) ㆍ 18기 수료(’25.3월) 및 19기 사업 추진(’25.1월~’26.3월) 중",,267,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
10,산업통상부,,무역보험금지급,1531-400,,,,,한국무역보험공사,무역기업 및 국내금융기관,1969년 ~ 현재,,477000,400021,"638,566 650,326 553,743 477,000 400,021",,,,,ㅇ ’68년 수출보험법 제정 및 ‘10년 무역보험법 개정을 통해 정부의 중요한 무역촉진 수단으로 무역보험제도를 운영 ㅇ ’92.7월 독립전담기관인 한국무역보험공사(구 한국수출보험공사)를 설립·운영중 ㅇ ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경,,280,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
11,산업통상부,,무역보험신용정보채권관리,1531-404,,,,,한국무역보험공사,수출기업 및 국내금융기관,1969년 ~ 현재,,19596,30732,"19,921 18,490 18,007 19,596 30,732",,,,,◦ ’68년 수출보험법 제정 및 ’10년 무역보험법 개정을 통해 정부의 중요한 무역촉진 수단으로 무역보험제도를 운영 ◦ ’92.7월 독립전담기관인 한국무역보험공사(구 한국수출보험공사)를 설립·운영중 ◦ ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경,,293,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
12,산업통상부,,무역보험 IT운영,1531-407,,,,,한국무역보험공사,수출기업 및 국내금융기관,2021년 ~ 현재,,0,12418,"5,000 - - - 12,418",,,,,◦ ’68년 수출보험법 제정 및 ’10년 무역보험법 개정을 통해 정부의 중요한 무역촉진 수단으로 무역보험제도를 운영 ◦ ’92.7월 독립전담기관인 한국무역보험공사(구 한국수출보험공사)를 설립·운영중 ◦ ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경,,304,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
13,산업통상부,,중소기업수출지원기반강화,1531-408,,,,,한국무역보험공사,수출기업 및 국내금융기관,2021년 ~ 현재,,14536,24647,"1,900 8,200 13,072 14,536 24,647",,,,,◦ ’68년 수출보험법 제정 및 ’10년 무역보험법 개정을 통해 정부의 중요한 무역촉진 수단으로 무역보험제도를 운영 ◦ ’92.7월 독립전담기관인 한국무역보험공사(구 한국수출보험공사)를 설립·운영중 ◦ ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경,,311,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
14,산업통상부,,무역보험환급금등,1532-400,,,,,한국무역보험공사,수출기업 및 국내금융기관,1969년 ~ 현재,,17284,20200,"35,817 29,227 34,044 17,284 20,200",,,,,◦ '68년 수출보험법 제정 및 ’10년 무역보험법 개정을 통해 정부의 중요한 무역촉진 수단으로 무역보험제도를 운영 ◦ ’92.7월 독립전담기관인 한국무역보험공사(구 한국수출보험공사)를 설립·운영중 ◦ ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경 - 317 -,,321,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
15,산업통상부,,인건비,1676-100,,,,,한국무역보험공사,수출기업 및 국내금융기관,1969년 ~ 현재,,87259,93164,"78,536 80,314 82,468 87,259 93,164",,,,,◦ '68년 수출보험법 제정 및 ’10년 무역보험법 개정을 통해 정부의 중요한 무역촉진 수단으로 무역보험제도를 운영 ◦ ’92.7월 독립전담기관인 한국무역보험공사(구 한국수출보험공사)를 설립·운영중 ◦ ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경,,327,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
16,산업통상부,,기타경비,1677-200,,,,,한국무역보험공사,수출기업 및 국내금융기관,1969년 ~ 현재,,33720,32745,"48,411 40,650 35,125 33,720 32,745",,,,,"- 사업 시작년도, 추진배경, 부처별 중점과제, 대통령 공약사항 등 ◦ '68년 수출보험법 제정 및 ‘10년 무역보험법 개정을 통해 정부의 중요한 무역촉진 수단으로 무역보험제도를 운영 ◦ ’92.7월 독립전담기관인 한국무역보험공사(구 한국수출보험공사)를 설립ㆍ운영중 ◦ ’10년 7월 무역보험법으로 개정하여 한국무역보험공사로 변경",,332,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
17,산업통상부,,통화금융기관예치,9710-971,,,,,한국무역보험공사 기획조정실 임재석 팀장 02-399-5779,,,,,,,,,,,: 해당 없음,,338,산업통상부 2026년도 예산 및 기금운용계획 사업설명자료(5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf),5._2026년_국회확정_공통요구자료(Ⅱ-1)_통상교섭본부.pdf,https://www.motir.go.kr/kor/article/ATCL3f70bb6cf/48/view
